MangaName,Mangaid,ContentType,
Fujunna Renai,c65e4b67-984c-4508-b61e-c22400fbb02b,safe
100 Days Dream,3f8459e4-948b-4a6b-ab7a-ac0340b44c1d,safe
Genshin Impact - Soft Emergency Pillow,ccabb68f-a4cb-4a6a-81c5-02a2e5581b4e,safe
Video Rental Shop,8a6ba3db-aff7-4c4f-a16d-0c2087298f9b,safe
Kirari Books Meisouchuu!,1da463ba-da6e-4474-b346-080b2cc9379e,safe
Science Girls and Gym Girls,81bdffa5-708c-4ffb-a0be-749366033f0c,safe
Girls' Lives,328c75df-3eb5-4880-acc5-a0330f17ed76,safe
Bokuretsu Manken Love Gun,09d51cdd-e3c1-4537-8f58-2fb959bee5bc,safe
Tsukumo no Hanashi,cd3a5c1a-8619-43c9-addb-497011591705,safe
Otona ni Natte mo,eb3229e0-09f2-4397-8e6c-3a9e44c1200a,safe
Love Nikki: Nikki's Dress up Diary,c9e825de-d245-4c8c-b351-970326805b4a,safe
Granblue Fantasy: Bonds of the Twin Swords,ae0cce3b-fb72-467c-812a-5bbf60269312,safe
Satou-kun to Tanaka-san - The Blood Highschool,df2d991b-28b9-4bc3-a337-c823d3f56187,safe
Merry Go Round,0bc1dbe7-d54b-41ab-b4df-91bbf1c86bd8,safe
Nemuri no Fuchi,218a0922-f7ef-4f9c-a308-c8ff938f326f,safe
Mahou Shoujo Jihen,64c70b9c-d9cd-4f26-94cc-9d93850181a2,safe
Destined to Be Eaten Within a Year By the Predacious Heroine,1de69f77-8d1f-497b-999a-3fdcfcd80e70,safe
IDOLiSH7,2a3fd052-01d3-4903-88a3-13d1d095823e,safe
Atwight Game,88b6d702-9c72-4273-89d0-daf593a5daae,safe
Idolish 7 MEZZO: Murasaki Ao no Hekireki,555c5745-3218-4e7c-9997-27efa7189054,safe
Yuku Yuku,0c96dec6-6acd-4956-81de-a1750e78bc13,safe
Mizu no Haru,615a3936-6461-43ee-8878-9557d87422e2,safe
Vampire Princess,f0492315-9aa6-4dff-9767-1faaae896567,safe
Shigurui,c8b3d40c-86b8-41cd-a793-c280d5b9da10,safe
Futarijime Roomshare,7bafb67f-d006-42c0-96e1-a4cd42436580,safe
Uchuu o Kakeru Yodaka,993530c5-2122-4102-afbe-5c50a430a166,safe
Mienai Hito-tachi,0162ca10-b0ce-45f2-ade5-eaf05b901ab7,safe
Sakura-Coloured Triangle,8f035f27-da9f-4b40-af15-c6ab78f5ed30,safe
Hitman,fae7c31a-3be5-401e-ab91-885160e04ebc,safe
The Scanco. Scanlation Guide,e3185d36-0bda-4930-9cf4-75b593191f73,safe
Hongmao and Lantu: Legend of the Seven Swords,9e532af6-afda-4a72-b423-4ec353445ca3,safe
Switch - the Volume on Dragon Fruit,549caf1f-a730-43e5-b799-0218794cdea2,safe
Kimi no Kachi,bc447fd8-f1b1-4425-8953-38f7b7087f7b,safe
Clear Color,91181a1a-f5ac-467c-b79f-0d413b8e6000,safe
Maohritsu Chu-boss Yousei Academia,7bda0283-177c-482e-856b-74bdcfd24a2e,safe
Iincho to Furyou-kun,76a4686c-5805-4161-b1d0-dbf19cffd2e7,safe
Tsuchi no Shita de Matsu,068b8c10-2b43-4eb9-8f48-b5c1ce5515d2,safe
DARKER THAN BLACK -Shikkoku no Hana-,31295895-005d-40bf-b897-22aaeb5c1a66,safe
H,a55eb506-8d25-45c6-bd3b-de1d4978656a,safe
Imasugu Onii-chan ni Imouto da tte Iitai!,5aa5fb6a-42b2-431c-bfef-a2d8e0abb6fa,safe
Drift,eb10b29c-5489-48e0-abc2-080ea6c6ad25,safe
Hate no Kouya de Bakansu o,119ed2f4-8224-4b77-b71b-2897ce3f0144,safe
Sennen Meikyuu no Nana Ouji,7639c2d2-9ebd-46d7-a262-d0af4c514aaa,safe
Getter Robo Go,e25a28d8-ec62-4341-8119-3ad4925fbb06,safe
Masu Masu Manga de Wakaru! Fate/Grand Order,157af3d6-f4fa-44db-8ccf-0eb84f5b8a95,safe
Black Blood Brothers ver.C,08bf08c3-b479-485e-b3c4-bca1462ad75f,safe
Akai Hana,5dca29b0-a07b-4df6-8e43-74c25388f35f,safe
The Ends of a Dream,04ca1157-3482-4fc8-87f8-c7d30241734b,safe
Oukoku Monogatari,5da228de-611e-4a18-aad9-49ec11e3d2d4,safe
Cat Days,d7e4bba6-ced7-4a2c-9fce-173d2cfe1632,safe
Karada Sagashi,78d896fd-6d9a-4667-b2f5-c44bc149d1d2,safe
White Lilies in Love - BRIDE's Newlywed Yuri Anthology,5c68f443-2153-42ed-b835-3c3962ad088b,safe
Secret Dance,2d4c05a1-8fc2-4dbd-955a-1c8a6bd5fa03,safe
Muv-Luv Extra: Meiya After Story,c8bb3d6b-9797-49be-9966-f385d419248e,safe
Yoko-chan is a positive girl,83467fef-eb4d-4b20-a2bd-413417159163,safe
Kagenashi no Koibito,d51470e2-3c32-4516-b614-5ce763ae57a1,safe
Digimon Next,c18a8fa3-9493-489c-897d-7fef44379b9b,safe
Mobile Suit Gundam: The Revival of Zeon - Remnant One,13e2c768-bf2b-4b31-ba25-347d585496d2,safe
Kanojo no Koi ga Kanaeba ii no ni,8a01a816-1495-47bd-b8af-875eeb2cb1a8,safe
Yokohama Monogatari,87e2b27a-fd9e-41fd-a2a0-f259eb427c76,safe
Migiko's No. 1 in Japan!!,bff24d6b-1a41-4309-b957-61e1c89851b5,safe
"Mahou Shoujo Madoka★Magica - Nervous, Lovey-Dovey, Fluffy",3e4a92fe-3ed3-46dc-9529-da75ca4bb788,safe
Ring of the Nibelung (AZUMI Ryo),cc714a52-483d-4099-bbd7-2d9a2368d64f,safe
Tenshi ga Futtekuru,4bae95aa-c539-4d88-b979-942d281cef4c,safe
Naked Color,abff4aa3-9a43-4d5b-9563-a4ed5da0a863,safe
Hair Pulled Back Over One Ear,f31bcc33-5950-493a-a0e9-3cd988627a6e,safe
Kechonpa,d257e030-9dca-4024-b2c9-73f5dad54ced,safe
Shin Shirayuki-hime Densetsu Pretear,d7b4b015-ddf1-469b-93cd-3f6a54dd5519,safe
Yonimo Kimyouna Supermarket,98e99a61-4dcd-42da-b733-438434c622bf,safe
Tetsuichi,9005951f-bfb4-49d9-bbca-c68d462ec5d2,safe
You've Gotta Love Song,e20ccfaf-07fe-4024-b7ef-67e4978a990a,safe
Shima x Dan - Watashi to Danshi no Shima Kurashi,03bf0fb2-ae8f-4eff-93a3-a7cc7518061d,safe
No. 6 dj - I’ll Become the Wind,bd9e8641-aaad-497b-b5ff-fd0dc5f12f05,safe
Love Live! Comic Anthology µ's Sweet Memories,4e1ab66d-5377-4fd7-a197-a07b74591fa1,safe
Tenbin,e031796b-8719-41e8-b164-ac53e162dc71,safe
I Had That Same Dream Again,fb09a201-eaec-4acb-bdff-2f010e8482db,safe
Junketsu + Kareshi,c092269e-af44-4665-9e0c-71c34194b18e,safe
Reds,d39d4f72-8b8d-4fd9-bf0e-19583667d592,safe
No.9,60092c98-9a8d-4fe6-8d9c-a55b4a74e251,safe
Bocchan to Osawagase Maid,99ad33f6-e98e-4460-a115-689ecf6abe1e,safe
"Houkago, Kimi to Koi o Shite.",cf8ae7a4-be6d-4774-a02b-768c151994b9,safe
"Love, Not Games",d741b141-df93-4d4f-bad5-61817551c34c,safe
Shogun Ken - Ichi no Tachi,3c0729ea-0817-4b1d-aae2-8ef5f79e0049,safe
The Legend of Zelda: Link's Awakening (One-shot),40984fbd-017c-4fb8-b0f7-56a80ba2139c,safe
We Can't Draw Love,84b201c9-5ce3-4016-964a-63f34cae127a,safe
3: Utakata no Hibi,5be260d7-2e63-4012-be5d-a4a605ac0fb5,safe
RWBY,1075e0c2-3baf-438e-80d9-f8f788b017cd,safe
The Customers are Gods,a2c74f31-5f31-4c8d-9022-58d34c0c3430,safe
Virus Tensei kara Hajimaru Isekai Kansen Monogatari,29b7cf38-367e-4785-a7a0-3e92e57b09ef,safe
Suenagaku Yoroshiku Onegai Shimasu,2fe66428-2172-4567-9460-229c9ad260e5,safe
Toudoku ni Ita,639ce9e8-4bf4-48d2-bdd6-ec6395ee77e0,safe
Savage Garden,76c86af3-b968-42c8-a541-a3211723d7bf,safe
Kamen Rider Buster,36bcd157-3c13-4fce-a96e-47830b332033,safe
Ideologue!,ba346ca1-208d-4a68-8d03-7bfbc8193803,safe
Sora to Kimi to.,c4d8eb62-8751-405e-82f0-e8315ec85f0f,safe
Baskerville-ke no Seiryaku Kekkon,d3b64ad5-3d33-4008-a5d2-b6016003a792,safe
Shusse Shika Atama ni Nai Otoko,2ced010d-df2a-4fac-9766-c55dc5cd44db,safe
Stealing Candy From My Friend,cfcf5a88-0a19-4ecc-a15a-61efb0976205,safe
Akuyaku Reijou tte Nani wo Sureba Iindakke?,25e26f9f-cad0-4306-9834-15f433facc50,safe
Boogie Woogie Waltz,4479930f-acc8-4504-b506-c442cdb12a25,safe
Street Fighter ALPHA 2: Sakura Will Do Her Best!,53378325-cff0-42ec-bdf7-600d4478c7b2,safe
Shokuryou Jinrui Re: Starving Re:velation,3b30406d-4add-4fa6-b6b1-69a13b347fe7,safe
Negaigoto wa Hidamari de,55563389-9dc9-4045-8ce0-88e813529e9e,safe
The Man From the Past,ce562869-701e-482c-bf94-dff01efda7e4,safe
Russian Transfer Student Who Can't Speak Japanese,00dc541f-cc21-4fd4-bcad-e077db7d3f60,safe
Kubo Won't Let Me Be Invisible,cddd1849-ab36-4304-8103-06ba4062b5e6,safe
Adarshan no Hanayome,4db78442-f1c9-4c00-9179-2641ef6547de,safe
Hirayasumi,87ebd557-8394-4f16-8afe-a8644e555ddc,safe
Yozora ni Saku,5046ce17-59b8-458d-8663-519fef948501,safe
"Ashita Mata, Kono Sekai De",57251354-9a01-49bd-8126-b8bed45b5dd8,safe
Dousei Yankee Akamatsu Seven,3b91805b-2f37-4b33-965e-06b01ec7f493,safe
Saenai Oji-san to Ore-sama Yankee-kun,20c40bc3-d824-4d56-908b-2f2c9f956e50,safe
Crows Explode -Gaiden-,31354e3a-5369-410a-98d0-d6491518c125,safe
Mister Gossip,1d2c4e8e-206b-46f6-bb5f-695765a5de6a,safe
Hetare Ane,a258b1f0-663a-43cf-832b-0352397a9982,safe
My New Wife Is Forcing Herself to Smile,7960b151-f8a2-4143-bfa7-81e870e0f6a4,safe
Mousou Meets Girl,a4a92b9f-e1e9-4697-a683-ff46b8a18e7a,safe
Atagoul Treasure Box,11949e8d-b088-44f3-b656-97408e49bda5,safe
"Asanaga Fuugetsu, Shodouka Desu",4d5be336-61cd-45d2-81a1-7802d74a1876,safe
Femboy and Portraits,5a88f023-c2bd-497e-b838-c9425c9c5b11,safe
Kage no Eiyuu no Nichijou-tan,9f682ff4-8cc1-4bf6-98f2-4c1cc6477e97,safe
Cinderella Syndrome,cb7b76f7-fdab-40b8-ad23-e50665db47ae,safe
Proof that Hell Exists,5f25b477-970d-4f7b-ae56-e5ab0bb68bcb,safe
First Day Dating,12a77e4d-9e9c-47d5-9a72-0c5c15ca5822,safe
Yu-Gi-Oh! GX,48263de6-0f6e-4e62-96d0-345d12058d87,safe
Blue Franju,d52aa653-f66d-4e43-b33e-a3517e8dbd64,safe
Is Love Covered by Insurance?,a9fa577f-2723-4cc6-b096-4ab8d9a66290,safe
Kore ga Koi na Wake ga Nai,a7591666-23f9-4515-ae40-a90f7fd715da,safe
Sono Shukujo wa Guuzou to Naru (Pre-serialized),01f70b35-b313-46f0-b22e-16c8e564b449,safe
Legendz,3a3bd62b-c6d3-4b30-94c2-78d471f0c67c,safe
Amasawa-kun and Kamuna-chan,66c47374-7338-49ea-81b7-9f21fb5800be,safe
"Seijo, Yuusha Party Kara Kaikosareta node Guild wo Tsukuttara At Home na Saikyou Guild ni Sodachimashita.",38a23ee1-8cd2-4225-997e-56eb9fb09e90,safe
1000% For That Girl,1774d94a-4133-47d4-ba6d-b893179bc0c6,safe
"Laika, Pavlov, Pochihachikou",406933c0-71da-41af-8d6b-d7270dd97957,safe
Komatta Toki ni wa Hoshi ni Kike!,bcb5dd7b-e16a-41d6-94e8-20b0719d0e8d,safe
Chi wo Suu no ga Meccha Heta na Kyuuketsuki (Doujin),23ebf5ec-719c-4f96-9a53-be0cea15ff90,safe
Nudist,d895e444-a15e-480c-a771-866ed5966467,safe
Blood Ties,8c03ce43-04ab-438b-82c0-28c90a92afd9,safe
Cowa,ab7ea1bd-f427-48ba-a54c-db91b4c902e4,safe
Shiba Inu - Masanori Morita Sketchbook,b8a653a0-e08e-4264-be7c-d2f1c3b35c69,safe
Lamento – Flawed,44fb9289-7e48-4c32-9b71-4cf0fef775b4,safe
Kawaii Neko no Gazou wo Saisyo ni Okutirai Hito,969de1c5-046e-44c2-8ed9-d171656ba3a3,safe
The Last Day of Kisekami Village,129d2724-2604-4b60-a762-eea533cd110c,safe
Finding Sam,fa074769-a186-4f0d-9ed3-53ac4fbe9b27,safe
Youth Gone Wild,a52ab185-bf8e-4d9e-aba6-28a1bf3e0fa9,safe
Battle Scar,d9e6f61f-287e-4281-9a38-cee5be0d2f76,safe
Kagi,53c7f460-8383-4d5e-bd47-c915fe3f1145,safe
A Succubus Who Immediately Fell,d2445bb6-509b-4cca-9352-f821e96791a9,safe
Jisatsuya Honpo,c0790c13-4342-4cf3-9a54-f3a9ec3dae4b,safe
Do Da Dancin'!,eb37559c-49bf-4ec3-87ba-89fbb204e6bf,safe
Te Tsunagi Gokko,2f3c0a26-8439-4aea-94bf-e89b715efde8,safe
Ai Kiss ~Idol Kiss~,9c6e7b8e-9007-434a-a6ce-10b8501e7bc3,safe
Blue Ramun,217955aa-cda1-4c16-8e67-5dcfebe2d0f9,safe
Shinsengumi Jingishou Asagi,ecc1f245-9667-461b-9a96-df6f000f4984,safe
Maimiko Touko no Jikenbo,386905b7-d5a5-4043-ac23-9b9ad3feaca7,safe
Thank You for the Meal,d81facec-963b-4093-bbec-e1008cedf4e1,safe
Sirocco,9d6bbd43-926b-4999-a281-ac4a389cbadc,safe
Bara to Lion,7dbf493a-b544-4cc4-be45-2f6ff7f80a9f,safe
Metal Fight Beyblade,8efb549a-8186-413e-9fa2-e97258dbb641,safe
Shibatte mo Te ni Iretai,dd1adeae-4fca-44fc-861f-e7444f8720ea,safe
Hisui Soda no Awa ni Nosete,3f99d0b2-a4ed-44db-92b2-74bbdb6d4f7c,safe
Fure Fure Shoujo,1146e46b-8eff-4f1d-b59f-992507c89352,safe
I'm Still Alive...,9ef560c3-e1b9-4451-9103-1fc5af45c09e,safe
Kirameki Gingachou Shoutengai,307765fa-faae-49d5-99b3-5efe788350bc,safe
Shashinya Kafuka,c930486d-cb53-4f00-b4ed-ffb915829632,safe
Beautiful People,b0f2be93-67f9-453c-a1be-c16e2f7d4b2c,safe
Mononoke,b57d09a1-b33c-4209-88b9-a8dbe3dda1b6,safe
Seishun no Yamai wa,d743b036-0679-4dc9-b9f1-0c3ba88e5ea4,safe
I Am a Hero in Osaka,3219429d-f4b1-4c44-917c-e9c4e9817756,safe
Mobile Suit Zeta Gundam 1/2 - U.C.0087 Another Story,07fd9259-87a5-4002-8e2c-8f829d78e6c7,safe
Kanojo ga Café ni Kayou Wake,d38e3df9-3e75-4d31-967a-159d29415f96,safe
Sense,9dcf293c-dd1b-47be-a648-fc2fe2bb7c15,safe
Tsukimizuki Rikai no Tantei Satsujin,e22075e4-b05b-496f-b0e0-0dd8710ce160,safe
Yacchimonee,3d2865ea-f79d-4815-a7a1-5380b5937ac2,safe
Mushikago Kitan,a7544b9c-54bf-4413-928e-cee02f5e3d5e,safe
Sena-san Can't Hold It in,560b6cbe-0317-48db-9695-dfb99273dfb8,safe
I Received an Attack from a Stand,d9e8d8bb-c067-46ec-b179-28f7276bf128,safe
Saiouji Kyoudai ni Komarasareru no mo Warukunai,257969a6-d553-4d48-aae9-3e8bdb3b571c,safe
Kirai kirai kirai suki,53264884-bf03-4dbb-9589-ea732b3baa1e,safe
Kaishin no Ichigeki!,b308f15d-6efb-4ce4-ae25-026a3fa1796d,safe
Mirai to Kare to Papa Jijou,d0464756-d678-4f20-8e94-40d3f83b032d,safe
Oumagatoki,9b9cbd6d-1e4e-457d-8e3a-88a4facfc151,safe
Kung Fu Klutz & Karate Cool,34ab2e0b-d6b3-46cb-a9e3-83900c30bda6,safe
Ichizude Karen na Ore-sama,b9978a64-c446-40e1-90c2-8a0f2a13ae39,safe
Shoujo☆Kageki Revue Starlight - The LIVE - #2 Transition,9e8cc445-2644-4d10-93ee-95af309ca3b0,safe
Seishun Hensachi,e3e2164d-3d10-43d2-b76c-2121861cde9a,safe
Jimikko ga Ikemen ni kokuhaku sarete Kareshi ni naru,51a1085f-ded0-42c7-8133-dc395089692d,safe
Toshishita no Senpai-chan 2,768338ba-be7e-486c-b6e4-a9bb62f1f1e4,safe
Koisuru Bicchi-kun,5cd707dc-ba84-45e1-94af-05ba6fcc6e00,safe
Twin Role,2f124a83-900a-4178-bf32-366e497a85fb,safe
Sword Art Online Beater's Cafe Original Manga,54b82609-1420-44c1-8ce4-65101b46d619,safe
SHWD - Special Hazardous Waste Disposal,d6bcac8a-7d58-421b-88cb-eb02468ec2af,safe
"It’s Neither Windy or Rainy, and nor Is It Clear",84e37d72-ce40-4029-b6ab-5d7160f143c0,safe
Expressionless Kashiwada-san and Emotional Oota-kun - Pocky Day,3b58e9a9-ad1b-49cb-a21b-ba4e5cb20402,safe
Cosmic Yuri Manga,23b04607-4438-4836-851b-6dfae509ab43,safe
Jealousy Inducers,d2226f58-663d-470e-9d65-1d77391e09ae,safe
Ayashi Kotogatari,d9e058ac-6b01-4f53-b985-fa4e84735842,safe
Junjou to Furachi,58f5d7ba-8a7e-4a82-8771-a6c2258a62e6,safe
Kami ka Akuma ka,93f8f9f8-6708-4a8f-b90e-18177746d4e3,safe
Jisatsu Yuugi,8d48cdcc-606c-4142-9547-288c77e12df2,safe
MONSTER: The Quiet Beast's Warmth,c0f9ec5c-52bf-4e5c-aca1-b8948c918fec,safe
My Phoenix Is on Top,b2d69804-ea75-402f-9051-40a248bd951c,safe
Seirei Produce,347d14d4-bc3d-4734-b6ee-67ce74ada5b8,safe
My Friend's Little Sister Has It in for Me!,61e5da82-16ac-421e-9fcd-2db8995031a3,safe
Memories of Emanon,636f5140-2561-4520-984f-6e10a8cc5922,safe
Dragon Ball GT,c3be71c6-014a-4bca-ba10-5137ffed90a3,safe
Mr. Applicant,c9648b66-1aef-4831-9f57-f89c7843d1a7,safe
FC Barcelona Monogatari,2719aaba-4e1c-4904-a2b2-8b3cc2280648,safe
My Teacher,120d5103-8a52-41c4-ad91-9406957af076,safe
Polar Night,ee1c0514-3bac-4694-8020-05fec5a34b33,safe
Yue Chen Yin,1e2b4825-f206-46bf-b0bb-97b6e74d6364,safe
Bad Memories,9698c2b2-747e-48ab-a436-165c84c65343,safe
Innocent,fa85b2aa-370c-41c5-96ae-29b05c848f3d,safe
Vicious Luck,53fdb760-5e25-435e-b6ec-595e0169a688,safe
Shanai Marriage Honey,e1582558-4e8d-4d36-a0d2-e764161bf36a,safe
Flowers Whispering,ceb46a27-d3dd-4d01-a0fd-47bbd2ade813,safe
No. 6 dj - Puppet Concerto,19df5b19-b070-4080-b446-7ba4cc26ac28,safe
Baraduke II,60b951e3-d36b-4487-8eaa-aea9e53b71ca,safe
Soko wo Nantoka,0dc0aea8-c56f-4226-b275-3bf4d0d3e01f,safe
Reliance,890eda31-541b-479a-ad8a-ceba4771093e,safe
Taiworld,8174e734-f167-4f99-b007-b2a22296bba2,safe
Jitsuryokuha Elite Jin,c29fb8fd-f053-4f33-90ee-331b3e112133,safe
Magamagashiki Kemono no Yuku Hate wa,5e24807e-4ceb-4ac5-8198-eef6dbf02d35,safe
Prince Bari,07ff7ba1-3dc5-44c6-b1e0-4fc08aab90f3,safe
Persona 5 - À la carte Anthology,0ab31ee8-ce34-4d51-91fc-e065ab84f9f9,safe
Black Lagoon: Eda Initial stage,0fbcdc4e-c990-40e5-a9b0-4d0816206783,safe
Mizuki Shigeru no Kodai Izumo,ec529018-4789-4401-90f9-ca7cee6441e3,safe
Shippuu no Hayato,d4fd441d-8877-45ce-a7ca-4ad0c548822b,safe
The Savior's Book Café in Another World,5353e8c5-8a6c-402a-895b-0d09feec17d4,safe
"Don't Mess With Me, Miss",6cf05c11-357f-4703-b507-dfd1ceeb7be1,safe
Shunkan Lyle,59137b62-df3e-4ab8-85fb-87d4732a194d,safe
Akemia Academy,58bc907f-b0e0-4b23-98b1-a856f480f7e7,safe
Sukusuku Otokonoko,ae430c59-a056-4bda-8458-ce41d951e12c,safe
Kiss de Mezame Sasete,08b1e55f-42b1-48ce-a165-7e37c5715d3d,safe
Tomorrow's Tenpei,0d094664-586b-48c2-871d-10823921ca73,safe
A Fairy Tale For You,4e3a8aaf-e8b6-4834-83db-c6b271b9a267,safe
The Nightmare of Fabrication,9ba83841-f8f0-4ea6-934a-f3e1df40eb34,safe
Cinderella Boy,d2663df3-7b4d-4e8b-ae78-a2db900693ef,safe
Legend of the High School Iron Fist: Tough,9dee3a07-f3d0-45e3-a297-922d3c45a076,safe
The Blade of Evolution Walking Alone In The Dungeon,c5422fa5-6d79-432e-ba66-9540a6f5ff6c,safe
Sono saki no sweet,5923c049-8658-402c-af58-322a8376908e,safe
Shounen Butterfly,e77bcadd-b5ce-493b-8c94-9f39b4da2f81,safe
Power Rangers Bird Squadron,0d8cae83-da1a-4079-bc72-596b81c080d6,safe
Loop (So-Sol),80a794d3-c5f2-45dd-b199-bea9284b1fda,safe
Heavenly Tale - Svar Purana,5d2aee10-b7f3-4522-9644-9206ae98bc03,safe
Shiina-san no Oshi Jijou,d350679d-64f6-4d4f-9754-8152d323d81b,safe
Mokuyoubi wa Kimi to Nakitai,bbdf2387-2fa5-44fb-aac1-ceae69fc4eef,safe
Te,9daef744-1e36-4b09-892b-d3323bd188e6,safe
"Okaa-san, Ogenki desu ka",d4e44e34-66d3-41b8-88da-87504ea8a4a1,safe
Shi ni Itaru Yamai,d0b21f72-2d89-4a9f-919b-fd28501e5660,safe
Xiaobai's Dream Daddy,915f5cb4-8833-4f2b-bba3-979e814ebdd0,safe
CANDALA,6478cd0d-0756-4dee-a21f-ceb404f762ba,safe
Sexy in Pink,87b13245-24df-4edc-b619-d4eb125e0664,safe
Ikai Shinrishi no Shoukido to Iken,dc292ef3-5ce5-4701-94b8-e05d96cb8e33,safe
Present from Lemon,ba89334b-f326-445b-8427-5796ad9b6831,safe
Nonfiction Phrase,54172c65-9757-4b4e-9603-422a7499b3a0,safe
Ni Yu: God Is a Girl,123a5418-9489-480d-8e71-897c90152141,safe
Wonder School Boy,59072c65-b764-46ee-ba68-28cad445fd04,safe
Tetsuya - The Man Called Mahjong Master,7496677d-1202-4593-9811-9e6ea050470b,safe
Carnal Tales,b2ba3a23-2c8b-43e3-a09f-b4d475e60955,safe
Beyond the Mountains and the Sea,fb3026aa-520d-4f74-90bb-adb3182b7991,safe
The Story of Ms. Ichigoda,caf1c3f6-e6aa-4893-b625-b41f7ed0f785,safe
Wannabe Hero,825b043d-9e90-42c2-ae07-d10011ae6ad1,safe
The Empire's Hidden Hope,62c95681-e908-4698-832a-ac88ef51cc2c,safe
D-Walk,732dd9b7-12ea-4dee-9442-6511723e6dd3,safe
AI no Idenshi: Blue Age,ed98157c-9d74-4d82-8318-381b788bd644,safe
A Saintess Who Was Adopted by the Grand Duke,c68e79bd-af1a-4522-91f8-332c3b15323e,safe
Moonlight Mask (KUWATA Jiro),14732ab8-455d-45e5-97cb-a80f0f7fc523,safe
Playback,4614361e-f20f-41e2-b697-35c101978df8,safe
Becoming the Villain's Family (Promo),fe316ff4-30e1-4377-afc7-c2bcbbed94a4,safe
Ao no Haha,f935037f-f29d-4f9f-8cd0-ba9f85896f0a,safe
Messiah's Hammer,f6017da8-3d40-45c8-8c34-ce019ee2a902,safe
Darkrai Mission Story: Pokémon Ranger Vatonage - the Comic,f3bb3623-3068-4743-b9fc-f53450fed621,safe
Arknights: 123 Rhodes Island!?,05e36dbe-ddf2-45e4-8d12-1f45d8397817,safe
Star x Fanboy,cc48e479-e5bb-4d81-89e4-1df97baa3d0c,safe
Hello Python,69ac5c25-66e4-4554-aa10-ed86da81893e,safe
Fairy of Pushing and Pulling,6e7ae3a6-1c4a-476e-b47e-7e1b3bc9743d,safe
Blood Sports,6c899bc9-c11d-4793-8797-2c0335fa3b66,safe
Is Your Dog Safe Now?,a438d102-3eec-4639-b6e5-70bdb08e0cba,safe
Varnish,fbb9597a-44b6-411b-87b8-71a137e11035,safe
Virtual Hero,7de6a119-8228-44e6-940a-4a8718ab577c,safe
Humor Me,2aae997b-d8ab-46a3-9981-a413136a9285,safe
Tales of the Abyss 4koma Kings,4857f571-fd54-490c-a493-8152e89a6486,safe
Hirogaru Chizu to Houkiboshi,3c52a687-1bda-4af2-afa3-a8f6509ea5a8,safe
Immortal Engagement,5045f2dc-0c63-4160-af0f-c8b8c9bdeadc,safe
So Far So West,b5f13309-2e0b-4bf2-a4fd-e72ab9732ffb,safe
My Ex-Husband Became the Male Lead,b216bcf0-a36f-4007-bebf-b629e2c7740a,safe
Hachimitsu no Aji,0c74cc5f-f6db-4e4e-bbfc-409baacbdd8e,safe
Mirai Nikki Paradox,8fcdd628-1fa6-438f-b031-59f7594d8d09,safe
Zombie no Hoshi,bcf5eeb8-8a84-4bef-9377-b36aaf11fe09,safe
Tonari kara Nagareboshi,f5f1d94c-56b7-462a-8694-1482793b6d20,safe
Nanda Kore,ff4b60b3-052a-41c2-a373-eff3385ff78a,safe
Kyoumen no Silhouette,bac0a795-8613-4ce1-8f42-841996fa82ab,safe
Shoujo Bigaku,44997675-dce0-46f7-ba47-dcf0e0b2c170,safe
Sword Gale,02b30f7c-9327-4c35-84d6-c270b596cc06,safe
You did it! Ramoz-kun,485a5310-f60e-4844-860b-086cece7743c,safe
Bocchan to Maid,d234a8d0-de2d-4bcd-b6a4-0c349254bccb,safe
Invincible Tsubasa,403a1b4d-6520-48d4-b1c2-c47a7ffc6b94,safe
The Unobserved Explosive Tile Faction,af050e09-1086-46b8-964e-dd8e6f4bea74,safe
Edo Manga Modern Children Experience! Flower Edo Gurashi,7f377649-4981-40f7-bac8-99babf216345,safe
Savage Beauty,83fad7d9-c022-4f6b-b0b2-8b446d2ab64f,safe
The Demon from the Bloodstained Dark Jade,684c6334-4335-4f58-bcb8-d9c52e757041,safe
Musket Girls! ~Tensei Sanbou to Senretsu Otome-tachi~,01565ca9-a413-4be8-8937-1d8c908fd080,safe
"Someday, I want to die",be1fa305-7cc6-4232-af98-2f0cb0c528c3,safe
Uketsukejo ni Kokuhaku Shitakute Guild ni Kayoitsumetara Eiyu ni Natteta,136dd3fe-3e21-4fc9-b737-5bf382b9682a,safe
Tsurugi no Nai,63669b75-6007-4cf1-8f4e-1414e720806e,safe
Open Marriage,bad0f8a0-ac18-4674-935a-53ce798dbc9c,safe
The Adventures of Tom Sawyer (SAKAGUCHI Hisashi),27bab613-2315-4de0-a1b8-0f604ed431fc,safe
Takumi-kun Series,8238d378-db7e-4149-95e4-ae4a82c79dbc,safe
Love Song,58299582-8544-4d2c-a28f-4669357e59aa,safe
Gokujou no Koibito,82228678-a214-4eb5-8457-7b929661a045,safe
I Just Want to Disappear,3536695a-12f0-4cac-b319-91c83deb932f,safe
Yuuraku-chou Obake Dagashiya,fd3f47a0-bf2e-4e41-9d06-7abe9dc1b22b,safe
Worldend: Debugger,099a6bae-caba-45be-9dfb-f0bb9f9d2a1e,safe
I Became the Demon King's Right Hand so I'm Corrupting the Story,b3b07fd8-8e69-4bc7-8723-b065ec737289,safe
Zhaohuan Wansui,4300d429-843c-4ee0-99cf-44f529a0a466,safe
Crisis,785e7c8f-73e8-44b2-b18c-eba0b083b4f7,safe
